transaction_id,date,customer_id,product_id,store_id,quantity,unit_price,promotion_applied,revenue
T110335,2024-10-16,C6194,P1059,S105,2,596.16,0,1192.32
T110336,2024-12-11,C6318,P1020,S102,1,139.37,0,139.37
T110337,2024-10-31,C6332,P1052,S103,2,8.16,0,16.32
T110338,2024-05-14,C5587,P1087,S104,2,21.95,0,43.9
T110339,2024-02-11,C5039,P1056,S101,4,525.76,0,2103.04
T110340,2024-11-23,C5836,P1061,S108,1,163.04,0,163.04
T110341,2024-10-07,C5480,P1089,S108,1,28.27,1,25.44
T110342,2024-02-05,C5664,P1073,S109,1,344.68,0,344.68
T110343,2024-11-08,C6439,P1087,S106,2,21.95,0,43.9
T110344,2024-09-25,C5064,P1091,S111,1,279.21,0,279.21
T110345,2024-04-13,C5205,P1090,S104,1,266.21,0,266.21
T110346,2024-09-15,C5825,P1023,S106,1,180.16,1,162.14
T110347,2024-11-21,C5043,P1062,S107,1,258.92,0,258.92
T110348,2024-10-25,C5134,P1068,S111,1,105.89,0,105.89
T110349,2024-03-19,C5642,P1026,S111,2,199.04,0,398.08
T110350,2024-07-29,C5390,P1097,S102,1,57.0,0,57.0
T110351,2024-10-09,C6220,P1054,S111,2,250.09,0,500.18
T110352,2024-04-08,C6587,P1003,S111,1,22.93,0,22.93
T110353,2024-08-19,C6319,P1039,S108,1,93.18,1,83.86
T110354,2024-07-16,C5536,P1084,S102,1,151.16,1,136.04
T110355,2024-01-29,C5136,P1063,S103,1,1.48,0,1.48
T110356,2024-10-21,C6764,P1090,S105,2,266.21,0,532.42
T110357,2024-11-28,C6105,P1016,S105,3,61.7,0,185.1
T110358,2024-04-10,C6800,P1079,S111,2,75.04,0,150.08
T110359,2024-03-11,C6282,P1067,S111,1,135.11,1,121.6
T110360,2024-06-23,C5607,P1078,S101,1,102.27,0,102.27
T110361,2024-07-30,C6370,P1009,S110,3,118.85,0,356.55
T110362,2024-02-17,C6656,P1074,S105,2,531.52,0,1063.04
T110363,2024-07-01,C5804,P1020,S111,1,139.37,0,139.37
T110364,2024-03-20,C5587,P1076,S103,2,158.33,0,316.66
T110365,2024-04-25,C6471,P1078,S102,2,102.27,0,204.54
T110366,2024-12-16,C6850,P1040,S104,1,282.49,1,254.24
T110367,2024-04-03,C6914,P1050,S107,2,36.72,0,73.44
T110368,2024-02-17,C5197,P1004,S105,2,28.22,0,56.44
T110369,2024-06-23,C5742,P1048,S107,1,413.62,0,413.62
T110370,2024-09-19,C5428,P1037,S103,2,285.77,0,571.54
T110371,2024-12-31,C6828,P1081,S107,2,268.18,0,536.36
T110372,2024-05-03,C5624,P1026,S105,1,199.04,0,199.04
T110373,2024-01-06,C6819,P1085,S108,1,321.0,0,321.0
T110374,2024-12-23,C5696,P1081,S108,1,268.18,0,268.18
T110375,2024-08-01,C6622,P1087,S108,1,21.95,0,21.95
T110376,2024-01-25,C5356,P1084,S111,2,151.16,0,302.32
T110377,2024-10-04,C6796,P1068,S109,2,105.89,0,211.78
T110378,2024-02-23,C5950,P1039,S104,1,93.18,1,83.86
T110379,2024-02-13,C6108,P1085,S112,1,321.0,0,321.0
T110380,2024-07-13,C6169,P1058,S102,3,3.34,0,10.02
T110381,2024-07-26,C6939,P1039,S106,1,93.18,0,93.18
T110382,2024-09-14,C6570,P1059,S110,2,596.16,0,1192.32
T110383,2024-03-21,C5036,P1078,S112,1,102.27,0,102.27
T110384,2024-11-03,C5933,P1022,S109,1,122.72,0,122.72
T110385,2024-02-14,C5170,P1072,S104,2,259.15,0,518.3
T110386,2024-03-19,C5019,P1059,S111,1,596.16,0,596.16
T110387,2024-09-12,C5060,P1047,S104,1,17.68,0,17.68
T110388,2024-02-09,C5352,P1030,S108,1,10.6,0,10.6
T110389,2024-08-30,C6195,P1061,S106,1,163.04,0,163.04
T110390,2024-12-27,C5840,P1064,S105,1,149.24,0,149.24
T110391,2024-09-07,C6396,P1083,S108,2,40.38,1,72.68
T110392,2024-10-15,C5455,P1003,S104,1,22.93,0,22.93
T110393,2024-11-17,C5454,P1084,S110,2,151.16,1,272.09
T110394,2024-02-06,C5426,P1098,S109,3,176.7,0,530.1
T110395,2024-07-12,C5234,P1072,S108,1,259.15,0,259.15
T110396,2024-01-16,C6326,P1049,S112,1,74.15,0,74.15
T110397,2024-08-30,C6038,P1049,S102,1,74.15,0,74.15
T110398,2024-05-16,C6565,P1017,S102,1,10.04,0,10.04
T110399,2024-12-17,C6861,P1041,S101,1,163.54,0,163.54
T110400,2024-11-23,C5424,P1020,S101,1,139.37,0,139.37
T110401,2024-07-22,C5663,P1012,S104,3,190.29,1,513.78
T110402,2024-09-06,C5712,P1018,S104,1,117.86,0,117.86
T110403,2024-12-10,C6489,P1042,S101,4,71.2,0,284.8
T110404,2024-06-29,C6642,P1054,S105,1,250.09,1,225.08
T110405,2024-10-18,C6723,P1091,S107,1,279.21,0,279.21
T110406,2024-08-26,C5108,P1067,S109,1,135.11,1,121.6
T110407,2024-01-13,C6450,P1085,S112,2,321.0,0,642.0
T110408,2024-04-17,C6045,P1009,S110,3,118.85,0,356.55
T110409,2024-11-14,C6729,P1018,S102,2,117.86,0,235.72
T110410,2024-04-24,C6503,P1076,S105,1,158.33,1,142.5
T110411,2024-10-10,C6618,P1035,S105,1,216.25,0,216.25
T110412,2024-01-29,C5521,P1040,S110,1,282.49,1,254.24
T110413,2024-03-18,C6859,P1022,S105,1,122.72,0,122.72
T110414,2024-09-29,C5395,P1086,S104,2,20.4,0,40.8
T110415,2024-11-01,C6458,P1061,S102,1,163.04,0,163.04
T110416,2024-09-24,C5159,P1065,S109,1,568.2,0,568.2
T110417,2024-02-19,C6988,P1078,S102,2,102.27,0,204.54
T110418,2024-02-27,C6478,P1065,S104,1,568.2,0,568.2
T110419,2024-06-30,C5096,P1046,S105,1,5.08,0,5.08
T110420,2024-02-20,C5357,P1036,S105,1,93.47,0,93.47
T110421,2024-08-27,C5405,P1083,S105,1,40.38,0,40.38
T110422,2024-10-20,C5765,P1015,S101,2,15.36,0,30.72
T110423,2024-06-26,C6531,P1076,S110,1,158.33,0,158.33
T110424,2024-10-30,C6749,P1091,S112,1,279.21,0,279.21
T110425,2024-12-18,C5530,P1073,S112,1,344.68,0,344.68
T110426,2024-05-18,C5767,P1032,S104,3,133.65,0,400.95
T110427,2024-04-12,C6612,P1036,S111,2,93.47,0,186.94
T110428,2024-02-05,C6827,P1090,S102,1,266.21,0,266.21
T110429,2024-08-25,C5397,P1019,S108,3,157.28,1,424.66
T110430,2024-08-16,C6774,P1043,S109,2,26.88,0,53.76
T110431,2024-04-03,C6614,P1049,S102,1,74.15,0,74.15
T110432,2024-07-13,C6768,P1021,S105,1,33.42,0,33.42
T110433,2024-07-15,C6036,P1061,S101,1,163.04,0,163.04
T110434,2024-12-02,C6053,P1067,S103,1,135.11,1,121.6
T110435,2024-11-22,C6410,P1090,S108,1,266.21,0,266.21
T110436,2024-03-19,C6309,P1099,S102,1,152.47,0,152.47
T110437,2024-09-01,C6587,P1045,S110,1,20.96,0,20.96
T110438,2024-03-10,C6498,P1079,S108,1,75.04,0,75.04
T110439,2024-06-16,C6986,P1046,S103,2,5.08,0,10.16
T110440,2024-10-14,C5960,P1073,S104,2,344.68,0,689.36
T110441,2024-01-31,C6911,P1038,S112,1,25.2,0,25.2
T110442,2024-09-23,C5599,P1093,S111,2,9.54,0,19.08
T110443,2024-11-04,C5507,P1098,S106,1,176.7,0,176.7
T110444,2024-02-12,C5248,P1097,S111,1,57.0,0,57.0
T110445,2024-07-06,C6375,P1030,S103,1,10.6,0,10.6
T110446,2024-12-31,C5266,P1001,S103,1,183.09,0,183.09
T110447,2024-09-16,C6042,P1032,S112,1,133.65,0,133.65
T110448,2024-06-12,C5754,P1081,S111,1,268.18,0,268.18
T110449,2024-10-05,C6823,P1024,S106,2,16.74,0,33.48
T110450,2024-10-22,C5419,P1073,S112,2,344.68,0,689.36
T110451,2024-04-20,C6530,P1007,S105,3,250.56,0,751.68
T110452,2024-07-15,C6435,P1042,S108,1,71.2,0,71.2
T110453,2024-03-31,C5188,P1034,S105,1,172.77,0,172.77
T110454,2024-06-06,C5062,P1068,S110,2,105.89,0,211.78
T110455,2024-04-04,C6732,P1098,S103,1,176.7,0,176.7
T110456,2024-05-18,C6495,P1019,S107,1,157.28,0,157.28
T110457,2024-06-07,C5979,P1076,S112,1,158.33,1,142.5
T110458,2024-01-15,C6151,P1013,S106,1,83.23,0,83.23
T110459,2024-08-28,C6752,P1026,S102,1,199.04,0,199.04
T110460,2024-10-01,C5050,P1071,S111,2,17.19,1,30.94
T110461,2024-11-27,C5980,P1060,S101,1,29.52,0,29.52
T110462,2024-01-19,C6020,P1029,S105,2,32.02,0,64.04
T110463,2024-08-24,C5564,P1012,S112,1,190.29,1,171.26
T110464,2024-11-15,C6844,P1004,S105,1,28.22,0,28.22
T110465,2024-12-06,C5266,P1074,S103,1,531.52,0,531.52
T110466,2024-04-08,C6556,P1017,S111,4,10.04,0,40.16
T110467,2024-10-16,C5850,P1001,S108,3,183.09,0,549.27
T110468,2024-04-16,C5818,P1005,S105,1,6.32,0,6.32
T110469,2024-04-25,C5090,P1045,S107,2,20.96,0,41.92
T110470,2024-04-26,C6350,P1086,S102,2,20.4,0,40.8
T110471,2024-03-01,C5835,P1044,S104,2,33.2,0,66.4
T110472,2024-01-17,C6501,P1075,S110,1,27.06,0,27.06
T110473,2024-09-01,C5874,P1023,S102,1,180.16,1,162.14
T110474,2024-05-27,C6190,P1015,S103,1,15.36,0,15.36
T110475,2024-02-23,C6111,P1032,S103,1,133.65,0,133.65
T110476,2024-09-14,C5585,P1028,S109,1,311.94,0,311.94
T110477,2024-10-11,C6222,P1043,S108,2,26.88,0,53.76
T110478,2024-11-24,C6469,P1008,S103,1,29.24,0,29.24
T110479,2024-01-18,C5935,P1076,S104,1,158.33,1,142.5
T110480,2024-09-20,C6942,P1003,S105,2,22.93,1,41.27
T110481,2024-10-24,C6049,P1050,S104,1,36.72,0,36.72
T110482,2024-09-21,C6240,P1012,S110,1,190.29,1,171.26
T110483,2024-06-01,C5002,P1047,S108,1,17.68,0,17.68
T110484,2024-05-03,C6284,P1061,S102,2,163.04,0,326.08
T110485,2024-12-29,C6333,P1096,S108,2,234.47,0,468.94
T110486,2024-07-27,C6700,P1069,S103,1,196.61,0,196.61
T110487,2024-08-29,C5792,P1042,S108,1,71.2,0,71.2
T110488,2024-12-02,C6745,P1093,S107,2,9.54,0,19.08
T110489,2024-10-20,C6587,P1088,S106,1,310.89,0,310.89
T110490,2024-02-10,C5645,P1049,S108,1,74.15,1,66.74
T110491,2024-08-06,C6076,P1089,S110,1,28.27,1,25.44
T110492,2024-04-09,C5571,P1086,S104,1,20.4,1,18.36
T110493,2024-12-26,C6841,P1022,S105,1,122.72,0,122.72
T110494,2024-10-03,C5446,P1094,S101,1,287.69,0,287.69
T110495,2024-03-25,C6176,P1035,S110,1,216.25,0,216.25
T110496,2024-03-17,C5432,P1018,S107,1,117.86,0,117.86
T110497,2024-05-18,C5423,P1019,S110,1,157.28,0,157.28
T110498,2024-02-03,C6485,P1020,S110,1,139.37,0,139.37
T110499,2024-05-21,C5719,P1001,S104,1,183.09,0,183.09
T110500,2024-11-15,C5441,P1026,S102,1,199.04,0,199.04
T110501,2024-10-18,C5278,P1008,S104,1,29.24,0,29.24
T110502,2024-03-27,C5462,P1013,S109,1,83.23,0,83.23
T110503,2024-11-29,C6286,P1042,S104,1,71.2,0,71.2
T110504,2024-04-30,C5717,P1054,S111,1,250.09,1,225.08
T110505,2024-07-28,C5443,P1095,S107,2,346.02,0,692.04
T110506,2024-07-27,C5861,P1079,S108,1,75.04,0,75.04
T110507,2024-04-19,C6943,P1093,S111,1,9.54,0,9.54
T110508,2024-02-07,C6774,P1085,S111,1,321.0,0,321.0
T110509,2024-01-20,C6815,P1047,S110,1,17.68,0,17.68
T110510,2024-05-08,C5289,P1011,S108,2,276.92,0,553.84
T110511,2024-09-08,C6242,P1011,S103,1,276.92,0,276.92
T110512,2024-01-09,C6283,P1020,S107,1,139.37,0,139.37
T110513,2024-07-17,C5781,P1063,S103,2,1.48,0,2.96
T110514,2024-09-13,C5620,P1091,S101,1,279.21,0,279.21
T110515,2024-10-08,C6775,P1021,S106,1,33.42,0,33.42
T110516,2024-07-08,C5664,P1098,S104,1,176.7,0,176.7
T110517,2024-06-20,C6191,P1046,S101,1,5.08,0,5.08
T110518,2024-05-27,C5716,P1064,S102,1,149.24,0,149.24
T110519,2024-06-02,C6003,P1046,S109,2,5.08,0,10.16
T110520,2024-06-12,C5718,P1004,S104,4,28.22,0,112.88
T110521,2024-05-28,C5956,P1084,S102,1,151.16,0,151.16
T110522,2024-09-19,C6256,P1058,S110,2,3.34,0,6.68
T110523,2024-08-08,C6625,P1046,S109,2,5.08,0,10.16
T110524,2024-09-04,C5085,P1060,S109,1,29.52,0,29.52
T110525,2024-05-16,C5600,P1084,S112,1,151.16,1,136.04
T110526,2024-01-22,C5928,P1036,S108,1,93.47,0,93.47
T110527,2024-11-19,C5255,P1043,S103,1,26.88,0,26.88
T110528,2024-10-31,C5528,P1043,S106,1,26.88,0,26.88
T110529,2024-10-28,C6057,P1072,S105,1,259.15,0,259.15
T110530,2024-05-24,C5905,P1065,S106,4,568.2,0,2272.8
T110531,2024-10-17,C6981,P1077,S108,1,53.8,0,53.8
T110532,2024-11-04,C5708,P1009,S102,2,118.85,0,237.7
T110533,2024-04-01,C6978,P1093,S110,1,9.54,0,9.54
T110534,2024-03-05,C6656,P1016,S104,1,61.7,0,61.7
T110535,2024-11-08,C5147,P1066,S103,1,169.16,0,169.16
T110536,2024-11-18,C5003,P1054,S111,1,250.09,1,225.08
T110537,2024-04-08,C6042,P1016,S106,4,61.7,0,246.8
T110538,2024-07-23,C6684,P1022,S108,1,122.72,0,122.72
T110539,2024-09-19,C6117,P1070,S105,1,231.39,0,231.39
T110540,2024-10-23,C5479,P1034,S107,2,172.77,0,345.54
T110541,2024-01-20,C5026,P1029,S111,1,32.02,1,28.82
T110542,2024-01-19,C5183,P1053,S107,1,130.84,0,130.84
T110543,2024-03-31,C5092,P1013,S102,1,83.23,0,83.23
T110544,2024-02-21,C5919,P1038,S108,3,25.2,0,75.6
T110545,2024-01-13,C5381,P1088,S109,1,310.89,0,310.89
T110546,2024-06-02,C5319,P1019,S105,1,157.28,0,157.28
T110547,2024-12-27,C6730,P1042,S109,1,71.2,0,71.2
T110548,2024-11-11,C5465,P1012,S105,2,190.29,1,342.52
T110549,2024-01-12,C6539,P1008,S112,5,29.24,0,146.2
T110550,2024-10-07,C5295,P1088,S107,2,310.89,0,621.78
T110551,2024-02-20,C6908,P1046,S102,1,5.08,0,5.08
T110552,2024-11-14,C5860,P1044,S112,1,33.2,0,33.2
T110553,2024-12-01,C6778,P1097,S104,2,57.0,0,114.0
T110554,2024-02-11,C6558,P1080,S104,3,420.42,0,1261.26
T110555,2024-06-10,C6450,P1086,S111,1,20.4,0,20.4
T110556,2024-01-28,C5492,P1057,S105,1,151.94,1,136.75
T110557,2024-06-05,C5506,P1012,S103,1,190.29,1,171.26
T110558,2024-04-24,C6332,P1053,S112,1,130.84,0,130.84
T110559,2024-07-23,C5063,P1007,S111,1,250.56,0,250.56
T110560,2024-03-04,C5228,P1018,S107,1,117.86,0,117.86
T110561,2024-08-02,C6281,P1061,S111,1,163.04,0,163.04
T110562,2024-10-01,C5814,P1009,S110,2,118.85,0,237.7
T110563,2024-09-09,C6074,P1063,S106,1,1.48,0,1.48
T110564,2024-06-23,C6547,P1061,S109,2,163.04,0,326.08
T110565,2024-03-14,C6877,P1078,S101,1,102.27,0,102.27
T110566,2024-11-27,C5619,P1059,S103,1,596.16,0,596.16
T110567,2024-08-10,C5034,P1024,S109,1,16.74,0,16.74
T110568,2024-03-19,C5021,P1048,S104,1,413.62,0,413.62
T110569,2024-06-11,C6844,P1079,S103,1,75.04,0,75.04
T110570,2024-01-01,C6199,P1049,S110,1,74.15,1,66.74
T110571,2024-03-22,C5442,P1024,S106,2,16.74,0,33.48
T110572,2024-08-14,C5903,P1011,S102,2,276.92,0,553.84
T110573,2024-07-26,C6732,P1090,S103,1,266.21,0,266.21
T110574,2024-10-10,C5204,P1043,S105,1,26.88,0,26.88
T110575,2024-01-18,C5947,P1067,S112,1,135.11,1,121.6
T110576,2024-08-19,C5131,P1095,S112,1,346.02,0,346.02
T110577,2024-11-03,C5865,P1064,S102,2,149.24,0,298.48
T110578,2024-01-30,C6404,P1005,S102,1,6.32,0,6.32
T110579,2024-12-11,C5737,P1087,S112,1,21.95,0,21.95
T110580,2024-09-13,C6130,P1052,S103,2,8.16,0,16.32
T110581,2024-12-28,C5700,P1004,S112,1,28.22,0,28.22
T110582,2024-08-04,C6199,P1024,S102,2,16.74,0,33.48
T110583,2024-11-13,C5662,P1074,S101,2,531.52,0,1063.04
T110584,2024-09-28,C5048,P1082,S108,1,15.76,0,15.76
T110585,2024-06-21,C6889,P1025,S109,1,31.62,0,31.62
T110586,2024-04-08,C6632,P1000,S104,3,28.57,0,85.71
T110587,2024-01-03,C5189,P1049,S111,1,74.15,1,66.74
T110588,2024-07-21,C6135,P1020,S103,2,139.37,0,278.74
T110589,2024-08-24,C5204,P1058,S112,1,3.34,0,3.34
T110590,2024-08-28,C5155,P1024,S112,2,16.74,0,33.48
T110591,2024-05-21,C6228,P1021,S106,1,33.42,0,33.42
T110592,2024-12-21,C6220,P1025,S102,3,31.62,0,94.86
T110593,2024-11-10,C5772,P1067,S111,2,135.11,1,243.2
T110594,2024-02-20,C5019,P1023,S110,1,180.16,0,180.16
T110595,2024-08-17,C6437,P1012,S111,1,190.29,0,190.29
T110596,2024-11-20,C5475,P1077,S110,2,53.8,0,107.6
T110597,2024-03-17,C5563,P1027,S106,1,91.55,0,91.55
T110598,2024-10-16,C5587,P1086,S101,2,20.4,0,40.8
T110599,2024-08-08,C5423,P1067,S110,2,135.11,0,270.22
T110600,2024-03-24,C5759,P1006,S111,1,6.02,0,6.02
T110601,2024-01-24,C5798,P1082,S112,1,15.76,0,15.76
T110602,2024-10-16,C5092,P1098,S101,1,176.7,0,176.7
T110603,2024-03-27,C5699,P1036,S102,1,93.47,0,93.47
T110604,2024-09-22,C6783,P1068,S112,1,105.89,0,105.89
T110605,2024-04-05,C6253,P1053,S101,1,130.84,0,130.84
T110606,2024-03-20,C5257,P1053,S109,1,130.84,0,130.84
T110607,2024-04-20,C6131,P1051,S104,1,11.55,1,10.4
T110608,2024-02-29,C5847,P1061,S108,1,163.04,0,163.04
T110609,2024-10-18,C6922,P1053,S108,2,130.84,0,261.68
T110610,2024-03-28,C6627,P1031,S105,2,52.15,0,104.3
T110611,2024-11-14,C6398,P1063,S109,1,1.48,0,1.48
T110612,2024-01-21,C5303,P1082,S112,3,15.76,0,47.28
T110613,2024-09-18,C5719,P1089,S106,1,28.27,1,25.44
T110614,2024-12-30,C5940,P1017,S105,1,10.04,0,10.04
T110615,2024-08-15,C5230,P1038,S112,1,25.2,0,25.2
T110616,2024-08-14,C6657,P1098,S108,1,176.7,0,176.7
T110617,2024-02-09,C5215,P1065,S104,1,568.2,0,568.2
T110618,2024-02-23,C6557,P1022,S108,1,122.72,0,122.72
T110619,2024-03-09,C6536,P1045,S112,1,20.96,0,20.96
T110620,2024-09-28,C6640,P1051,S110,1,11.55,0,11.55
T110621,2024-01-19,C6648,P1034,S101,1,172.77,0,172.77
T110622,2024-10-10,C5632,P1070,S106,2,231.39,0,462.78
T110623,2024-08-10,C6623,P1064,S105,1,149.24,0,149.24
T110624,2024-11-22,C5518,P1026,S107,1,199.04,0,199.04
T110625,2024-01-08,C5659,P1003,S109,1,22.93,1,20.64
T110626,2024-09-16,C6190,P1096,S104,2,234.47,0,468.94
T110627,2024-06-01,C6945,P1002,S105,1,191.81,0,191.81
T110628,2024-01-14,C5975,P1045,S106,1,20.96,0,20.96
T110629,2024-07-12,C5802,P1099,S101,1,152.47,0,152.47
T110630,2024-10-07,C5082,P1033,S112,2,291.8,0,583.6
T110631,2024-12-08,C5188,P1026,S112,1,199.04,0,199.04
T110632,2024-12-09,C5429,P1080,S108,1,420.42,0,420.42
T110633,2024-05-25,C5939,P1095,S103,2,346.02,0,692.04
T110634,2024-09-05,C6527,P1048,S108,1,413.62,0,413.62
T110635,2024-05-14,C6015,P1059,S107,1,596.16,0,596.16
T110636,2024-02-21,C5033,P1093,S102,1,9.54,0,9.54
T110637,2024-08-26,C5262,P1056,S110,1,525.76,0,525.76
T110638,2024-10-01,C5906,P1080,S109,1,420.42,0,420.42
T110639,2024-02-06,C5482,P1019,S104,1,157.28,0,157.28
T110640,2024-01-18,C6221,P1023,S103,1,180.16,0,180.16
T110641,2024-04-04,C5849,P1075,S101,2,27.06,0,54.12
T110642,2024-07-26,C6027,P1006,S108,1,6.02,0,6.02
T110643,2024-10-08,C5300,P1029,S106,2,32.02,1,57.64
T110644,2024-10-26,C5509,P1038,S103,1,25.2,0,25.2
T110645,2024-08-06,C5760,P1017,S112,2,10.04,0,20.08
T110646,2024-05-07,C5925,P1086,S101,1,20.4,1,18.36
T110647,2024-01-01,C6266,P1003,S105,2,22.93,1,41.27
T110648,2024-10-12,C5995,P1075,S108,1,27.06,0,27.06
T110649,2024-07-30,C5247,P1054,S107,1,250.09,0,250.09
T110650,2024-07-03,C5137,P1076,S108,1,158.33,0,158.33
T110651,2024-06-13,C6415,P1012,S109,1,190.29,1,171.26
T110652,2024-10-25,C6241,P1057,S109,1,151.94,1,136.75
T110653,2024-05-19,C6771,P1047,S103,3,17.68,0,53.04
T110654,2024-08-08,C6058,P1058,S112,2,3.34,0,6.68
T110655,2024-08-28,C6416,P1081,S110,2,268.18,0,536.36
T110656,2024-03-19,C6973,P1090,S103,1,266.21,0,266.21
T110657,2024-08-10,C5523,P1086,S103,1,20.4,1,18.36
T110658,2024-09-11,C5880,P1070,S104,1,231.39,0,231.39
T110659,2024-06-02,C5465,P1027,S112,1,91.55,0,91.55
T110660,2024-07-09,C6063,P1014,S106,1,140.0,0,140.0
T110661,2024-11-02,C5021,P1086,S112,3,20.4,1,55.08
T110662,2024-09-03,C6604,P1088,S107,2,310.89,0,621.78
T110663,2024-09-24,C5199,P1034,S106,2,172.77,0,345.54
T110664,2024-01-04,C6783,P1075,S104,1,27.06,0,27.06
T110665,2024-10-15,C6498,P1073,S110,1,344.68,0,344.68
T110666,2024-02-18,C5057,P1042,S101,1,71.2,0,71.2
T110667,2024-01-27,C6672,P1035,S111,1,216.25,0,216.25
T110668,2024-04-07,C6482,P1080,S111,2,420.42,0,840.84
T110669,2024-05-11,C5876,P1096,S111,4,234.47,0,937.88
T110670,2024-04-22,C5245,P1078,S103,1,102.27,0,102.27
T110671,2024-09-06,C5776,P1017,S102,2,10.04,0,20.08
T110672,2024-09-22,C5338,P1027,S105,1,91.55,0,91.55
T110673,2024-03-20,C6265,P1010,S110,1,18.18,0,18.18
T110674,2024-05-13,C6442,P1066,S104,1,169.16,0,169.16
T110675,2024-01-19,C5761,P1091,S104,2,279.21,0,558.42
T110676,2024-09-28,C5718,P1006,S103,1,6.02,0,6.02
T110677,2024-11-14,C6423,P1021,S105,1,33.42,0,33.42
T110678,2024-12-09,C6237,P1025,S106,1,31.62,1,28.46
T110679,2024-07-20,C5007,P1007,S107,1,250.56,0,250.56
T110680,2024-03-01,C6301,P1038,S108,1,25.2,0,25.2
T110681,2024-12-28,C5268,P1054,S107,1,250.09,0,250.09
T110682,2024-04-09,C5810,P1059,S110,1,596.16,0,596.16
T110683,2024-03-04,C5389,P1046,S105,4,5.08,0,20.32
T110684,2024-02-16,C6825,P1066,S105,1,169.16,0,169.16
T110685,2024-06-26,C5024,P1057,S109,2,151.94,1,273.49
T110686,2024-06-23,C6180,P1001,S105,1,183.09,0,183.09
T110687,2024-03-30,C5607,P1009,S109,2,118.85,0,237.7
T110688,2024-12-01,C6526,P1051,S103,1,11.55,1,10.4
T110689,2024-04-13,C5639,P1064,S110,1,149.24,0,149.24
T110690,2024-12-21,C6786,P1015,S111,1,15.36,0,15.36
T110691,2024-09-12,C6423,P1010,S110,1,18.18,0,18.18
T110692,2024-02-14,C5070,P1096,S107,2,234.47,0,468.94
T110693,2024-05-08,C6322,P1061,S110,1,163.04,0,163.04
T110694,2024-11-20,C6863,P1013,S108,1,83.23,0,83.23
T110695,2024-11-06,C6988,P1074,S101,1,531.52,0,531.52
T110696,2024-07-30,C5046,P1043,S112,2,26.88,0,53.76
T110697,2024-05-25,C5355,P1065,S112,1,568.2,0,568.2
T110698,2024-08-14,C6614,P1001,S106,1,183.09,0,183.09
T110699,2024-11-13,C5696,P1092,S109,2,175.96,1,316.73
T110700,2024-06-03,C5821,P1069,S102,2,196.61,0,393.22
T110701,2024-02-14,C5151,P1078,S101,1,102.27,0,102.27
T110702,2024-08-13,C6051,P1020,S108,2,139.37,0,278.74
T110703,2024-02-13,C6183,P1098,S110,2,176.7,0,353.4
T110704,2024-04-22,C6942,P1028,S112,1,311.94,0,311.94
T110705,2024-11-06,C5067,P1089,S106,2,28.27,0,56.54
T110706,2024-01-20,C6121,P1098,S107,2,176.7,0,353.4
T110707,2024-12-09,C5377,P1083,S104,1,40.38,0,40.38
T110708,2024-01-15,C6740,P1046,S110,2,5.08,0,10.16
T110709,2024-03-27,C5262,P1006,S104,1,6.02,0,6.02
T110710,2024-05-27,C5039,P1017,S104,2,10.04,0,20.08
T110711,2024-08-28,C6641,P1043,S108,1,26.88,0,26.88
T110712,2024-09-20,C6190,P1024,S104,2,16.74,0,33.48
T110713,2024-01-24,C5379,P1068,S108,1,105.89,0,105.89
T110714,2024-08-19,C5918,P1021,S109,1,33.42,0,33.42
T110715,2024-02-29,C5002,P1069,S106,1,196.61,0,196.61
T110716,2024-04-20,C6481,P1082,S107,1,15.76,0,15.76
T110717,2024-10-17,C6092,P1082,S104,2,15.76,0,31.52
T110718,2024-01-15,C5994,P1094,S109,5,287.69,0,1438.45
T110719,2024-09-23,C5839,P1040,S107,1,282.49,0,282.49
T110720,2024-02-20,C5101,P1046,S106,1,5.08,0,5.08
T110721,2024-04-11,C5866,P1051,S107,1,11.55,0,11.55
T110722,2024-09-26,C6161,P1067,S109,3,135.11,1,364.8
T110723,2024-06-15,C6058,P1067,S101,2,135.11,1,243.2
T110724,2024-10-04,C5925,P1073,S104,1,344.68,0,344.68
T110725,2024-06-27,C5707,P1007,S102,2,250.56,0,501.12
T110726,2024-03-26,C6167,P1045,S107,1,20.96,0,20.96
T110727,2024-05-01,C6886,P1026,S103,1,199.04,0,199.04
T110728,2024-05-12,C5139,P1073,S105,1,344.68,0,344.68
T110729,2024-08-01,C6819,P1004,S107,1,28.22,0,28.22
T110730,2024-09-05,C6391,P1065,S105,2,568.2,0,1136.4
T110731,2024-02-27,C6459,P1011,S110,1,276.92,0,276.92
T110732,2024-09-05,C6014,P1088,S103,1,310.89,0,310.89
T110733,2024-01-12,C5487,P1010,S107,3,18.18,0,54.54
T110734,2024-06-20,C5083,P1094,S104,1,287.69,0,287.69
T110735,2024-12-06,C5763,P1093,S112,1,9.54,0,9.54
T110736,2024-05-15,C6036,P1099,S109,1,152.47,0,152.47
T110737,2024-07-01,C6611,P1086,S111,2,20.4,0,40.8
T110738,2024-04-21,C6957,P1063,S105,2,1.48,0,2.96
T110739,2024-11-30,C5984,P1008,S102,1,29.24,0,29.24
T110740,2024-07-15,C5870,P1008,S102,1,29.24,0,29.24
T110741,2024-12-14,C5627,P1035,S111,2,216.25,0,432.5
T110742,2024-11-08,C6032,P1047,S101,1,17.68,0,17.68
T110743,2024-02-23,C6171,P1012,S107,1,190.29,0,190.29
T110744,2024-11-01,C6837,P1051,S107,2,11.55,1,20.79
